左x,左y,右x,右y,右x-左x,右y-左y
79,68,70,70,-9,2
80,68,71,70,-9,2
80,68,72,70,-8,2
82,69,73,70,-9,1
83,68,74,70,-9,2
83,68,75,70,-8,2
85,68,76,70,-9,2
86,68,77,70,-9,2
88,68,78,70,-10,2
88,68,79,70,-9,2
88,68,80,70,-8,2
89,67,81,70,-8,3
90,68,82,70,-8,2
91,69,83,70,-8,1
91,69,84,70,-7,1
92,68,85,70,-7,2
93,67,86,70,-7,3
95,68,87,70,-8,2
95,68,88,70,-7,2
96,68,89,70,-7,2
96,68,90,70,-6,2
97,67,91,70,-6,3
98,67,92,70,-6,3
98,67,93,70,-5,3
98,67,94,70,-4,3
98,67,95,70,-3,3
98,67,96,70,-2,3
98,67,97,70,-1,3
99,68,98,70,-1,2
99,68,99,70,0,2
9,69,0,71,-9,2
11,70,1,71,-10,1
13,70,2,71,-11,1
14,70,3,71,-11,1
16,69,4,71,-12,2
16,69,5,71,-11,2
16,69,6,71,-10,2
17,70,7,71,-10,1
17,70,8,71,-9,1
17,70,9,71,-8,1
19,69,10,71,-9,2
20,70,11,71,-9,1
22,70,12,71,-10,1
23,69,13,71,-10,2
23,69,14,71,-9,2
23,69,15,71,-8,2
24,68,16,71,-8,3
26,68,17,71,-9,3
28,69,18,71,-10,2
28,69,19,71,-9,2
29,69,20,71,-9,2
29,69,21,71,-8,2
30,70,22,71,-8,1
31,70,23,71,-8,1
33,71,24,71,-9,0
33,71,25,71,-8,0
35,70,26,71,-9,1
36,71,27,71,-9,0
37,70,28,71,-9,1
37,70,29,71,-8,1
38,70,30,71,-8,1
40,70,31,71,-9,1
41,71,32,71,-9,0
42,70,33,71,-9,1
43,70,34,71,-9,1
44,69,35,71,-9,2
45,69,36,71,-9,2
46,69,37,71,-9,2
46,69,38,71,-8,2
48,69,39,71,-9,2
49,69,40,71,-9,2
50,69,41,71,-9,2
52,69,42,71,-10,2
53,69,43,71,-10,2
53,69,44,71,-9,2
54,70,45,71,-9,1
55,70,46,71,-9,1
56,70,47,71,-9,1
56,70,48,71,-8,1
58,70,49,71,-9,1
58,70,50,71,-8,1
59,69,51,71,-8,2
61,69,52,71,-9,2
62,68,53,71,-9,3
63,69,54,71,-9,2
64,70,55,71,-9,1
65,70,56,71,-9,1
65,70,57,71,-8,1
66,69,58,71,-8,2
68,69,59,71,-9,2
69,69,60,71,-9,2
70,69,61,71,-9,2
71,68,62,71,-9,3
72,69,63,71,-9,2
73,68,64,71,-9,3
74,69,65,71,-9,2
76,69,66,71,-10,2
76,69,67,71,-9,2
76,69,68,71,-8,2
78,69,69,71,-9,2
78,69,70,71,-8,2
80,69,71,71,-9,2
81,70,72,71,-9,1
82,69,73,71,-9,2
84,69,74,71,-10,2
84,69,75,71,-9,2
85,68,76,71,-9,3
86,68,77,71,-9,3
88,69,78,71,-10,2
88,69,79,71,-9,2
88,69,80,71,-8,2
89,68,81,71,-8,3
91,69,82,71,-9,2
91,69,83,71,-8,2
92,70,84,71,-8,1
93,69,85,71,-8,2
93,69,86,71,-7,2
94,69,87,71,-7,2
95,68,88,71,-7,3
96,69,89,71,-7,2
96,69,90,71,-6,2
97,68,91,71,-6,3
98,67,92,71,-6,4
98,67,93,71,-5,4
98,67,94,71,-4,4
98,67,95,71,-3,4
98,67,96,71,-2,4
99,68,97,71,-2,3
99,68,98,71,-1,3
99,68,99,71,0,3
10,71,0,72,-10,1
10,71,1,72,-9,1
12,71,2,72,-10,1
13,71,3,72,-10,1
15,71,4,72,-11,1
15,71,5,72,-10,1
16,71,6,72,-10,1
17,72,7,72,-10,0
18,72,8,72,-10,0
18,72,9,72,-9,0
19,71,10,72,-9,1
20,70,11,72,-9,2
22,70,12,72,-10,2
24,71,13,72,-11,1
24,71,14,72,-10,1
24,71,15,72,-9,1
25,70,16,72,-9,2
25,70,17,72,-8,2
27,71,18,72,-9,1
28,71,19,72,-9,1
29,71,20,72,-9,1
30,70,21,72,-9,2
30,70,22,72,-8,2
31,71,23,72,-8,1
33,71,24,72,-9,1
34,72,25,72,-9,0
36,71,26,72,-10,1
36,71,27,72,-9,1
37,70,28,72,-9,2
37,70,29,72,-8,2
38,70,30,72,-8,2
40,71,31,72,-9,1
41,71,32,72,-9,1
43,71,33,72,-10,1
44,71,34,72,-10,1
44,71,35,72,-9,1
46,71,36,72,-10,1
47,71,37,72,-10,1
47,71,38,72,-9,1
48,71,39,72,-9,1
49,71,40,72,-9,1
50,71,41,72,-9,1
51,71,42,72,-9,1
52,71,43,72,-9,1
53,71,44,72,-9,1
54,71,45,72,-9,1
55,72,46,72,-9,0
55,72,47,72,-8,0
57,71,48,72,-9,1
58,70,49,72,-9,2
58,70,50,72,-8,2
60,71,51,72,-9,1
61,70,52,72,-9,2
61,70,53,72,-8,2
63,70,54,72,-9,2
64,70,55,72,-9,2
65,70,56,72,-9,2
65,70,57,72,-8,2
66,69,58,72,-8,3
68,69,59,72,-9,3
69,69,60,72,-9,3
70,70,61,72,-9,2
71,70,62,72,-9,2
72,71,63,72,-9,1
73,70,64,72,-9,2
74,70,65,72,-9,2
76,70,66,72,-10,2
76,70,67,72,-9,2
77,71,68,72,-9,1
78,70,69,72,-9,2
79,71,70,72,-9,1
81,70,71,72,-10,2
81,70,72,72,-9,2
82,70,73,72,-9,2
84,70,74,72,-10,2
84,70,75,72,-9,2
86,69,76,72,-10,3
87,69,77,72,-10,3
88,70,78,72,-10,2
88,70,79,72,-9,2
89,70,80,72,-9,2
89,70,81,72,-8,2
91,70,82,72,-9,2
91,70,83,72,-8,2
92,71,84,72,-8,1
92,71,85,72,-7,1
93,70,86,72,-7,2
94,69,87,72,-7,3
94,69,88,72,-6,3
95,70,89,72,-6,2
96,69,90,72,-6,3
96,69,91,72,-5,3
98,68,92,72,-6,4
98,68,93,72,-5,4
98,68,94,72,-4,4
98,68,95,72,-3,4
99,68,96,72,-3,4
99,68,97,72,-2,4
99,68,98,72,-1,4
99,68,99,72,0,4
10,71,0,73,-10,2
10,71,1,73,-9,2
12,71,2,73,-10,2
13,72,3,73,-10,1
14,72,4,73,-10,1
15,71,5,73,-10,2
17,72,6,73,-11,1
17,72,7,73,-10,1
18,73,8,73,-10,0
18,73,9,73,-9,0
19,73,10,73,-9,0
21,72,11,73,-10,1
22,72,12,73,-10,1
23,72,13,73,-10,1
24,72,14,73,-10,1
25,72,15,73,-10,1
26,72,16,73,-10,1
26,72,17,73,-9,1
27,72,18,73,-9,1
27,72,19,73,-8,1
29,72,20,73,-9,1
30,72,21,73,-9,1
30,72,22,73,-8,1
31,73,23,73,-8,0
32,73,24,73,-8,0
33,74,25,73,-8,-1
35,73,26,73,-9,0
35,73,27,73,-8,0
37,72,28,73,-9,1
38,72,29,73,-9,1
39,71,30,73,-9,2
40,72,31,73,-9,1
42,72,32,73,-10,1
44,73,33,73,-11,0
45,73,34,73,-11,0
45,73,35,73,-10,0
46,72,36,73,-10,1
46,72,37,73,-9,1
47,71,38,73,-9,2
48,72,39,73,-9,1
50,72,40,73,-10,1
51,72,41,73,-10,1
51,72,42,73,-9,1
53,73,43,73,-10,0
54,72,44,73,-10,1
54,72,45,73,-9,1
55,72,46,73,-9,1
55,72,47,73,-8,1
57,71,48,73,-9,2
59,72,49,73,-10,1
59,72,50,73,-9,1
60,71,51,73,-9,2
61,70,52,73,-9,3
61,70,53,73,-8,3
63,70,54,73,-9,3
65,71,55,73,-10,2
65,71,56,73,-9,2
66,71,57,73,-9,2
67,71,58,73,-9,2
69,71,59,73,-10,2
69,71,60,73,-9,2
70,70,61,73,-9,3
72,71,62,73,-10,2
73,72,63,73,-10,1
73,72,64,73,-9,1
74,71,65,73,-9,2
75,72,66,73,-9,1
77,71,67,73,-10,2
77,71,68,73,-9,2
79,71,69,73,-10,2
79,71,70,73,-9,2
81,70,71,73,-10,3
82,71,72,73,-10,2
82,71,73,73,-9,2
83,71,74,73,-9,2
85,71,75,73,-10,2
87,70,76,73,-11,3
88,70,77,73,-11,3
88,70,78,73,-10,3
89,71,79,73,-10,2
90,72,80,73,-10,1
90,72,81,73,-9,1
91,71,82,73,-9,2
92,71,83,73,-9,2
92,71,84,73,-8,2
92,71,85,73,-7,2
92,71,86,73,-6,2
94,70,87,73,-7,3
94,70,88,73,-6,3
95,71,89,73,-6,2
96,70,90,73,-6,3
97,70,91,73,-6,3
98,70,92,73,-6,3
98,70,93,73,-5,3
98,70,94,73,-4,3
98,70,95,73,-3,3
98,70,96,73,-2,3
98,70,97,73,-1,3
98,70,98,73,0,3
99,69,99,73,0,4
9,73,0,74,-9,1
11,72,1,74,-10,2
11,72,2,74,-9,2
13,72,3,74,-10,2
14,72,4,74,-10,2
16,72,5,74,-11,2
17,72,6,74,-11,2
17,72,7,74,-10,2
18,73,8,74,-10,1
18,73,9,74,-9,1
19,73,10,74,-9,1
21,72,11,74,-10,2
22,73,12,74,-10,1
23,72,13,74,-10,2
24,72,14,74,-10,2
25,73,15,74,-10,1
26,73,16,74,-10,1
27,73,17,74,-10,1
28,73,18,74,-10,1
28,73,19,74,-9,1
28,73,20,74,-8,1
30,74,21,74,-9,0
31,73,22,74,-9,1
32,74,23,74,-9,0
32,74,24,74,-8,0
33,74,25,74,-8,0
34,74,26,74,-8,0
36,74,27,74,-9,0
37,73,28,74,-9,1
37,73,29,74,-8,1
38,73,30,74,-8,1
40,73,31,74,-9,1
42,74,32,74,-10,0
43,74,33,74,-10,0
44,74,34,74,-10,0
44,74,35,74,-9,0
45,73,36,74,-9,1
46,73,37,74,-9,1
47,72,38,74,-9,2
48,73,39,74,-9,1
50,72,40,74,-10,2
51,73,41,74,-10,1
51,73,42,74,-9,1
53,73,43,74,-10,1
54,72,44,74,-10,2
55,73,45,74,-10,1
56,74,46,74,-10,0
56,74,47,74,-9,0
58,73,48,74,-10,1
59,73,49,74,-10,1
59,73,50,74,-9,1
60,73,51,74,-9,1
61,72,52,74,-9,2
62,72,53,74,-9,2
63,71,54,74,-9,3
64,72,55,74,-9,2
66,73,56,74,-10,1
67,73,57,74,-10,1
68,72,58,74,-10,2
70,73,59,74,-11,1
70,73,60,74,-10,1
71,72,61,74,-10,2
72,71,62,74,-10,3
73,72,63,74,-10,2
73,72,64,74,-9,2
74,71,65,74,-9,3
75,72,66,74,-9,2
76,73,67,74,-9,1
78,73,68,74,-10,1
78,73,69,74,-9,1
80,72,70,74,-10,2
80,72,71,74,-9,2
82,72,72,74,-10,2
83,72,73,74,-10,2
83,72,74,74,-9,2
84,72,75,74,-9,2
86,72,76,74,-10,2
88,72,77,74,-11,2
88,72,78,74,-10,2
88,72,79,74,-9,2
89,73,80,74,-9,1
90,72,81,74,-9,2
90,72,82,74,-8,2
91,73,83,74,-8,1
91,73,84,74,-7,1
91,73,85,74,-6,1
92,73,86,74,-6,1
93,72,87,74,-6,2
93,72,88,74,-5,2
94,72,89,74,-5,2
96,71,90,74,-6,3
96,71,91,74,-5,3
97,71,92,74,-5,3
97,71,93,74,-4,3
98,70,94,74,-4,4
98,70,95,74,-3,4
98,70,96,74,-2,4
99,71,97,74,-2,3
99,71,98,74,-1,3
99,71,99,74,0,3
8,74,0,75,-8,1
10,74,1,75,-9,1
12,74,2,75,-10,1
12,74,3,75,-9,1
14,74,4,75,-10,1
15,74,5,75,-10,1
17,74,6,75,-11,1
18,74,7,75,-11,1
18,74,8,75,-10,1
18,74,9,75,-9,1
18,74,10,75,-8,1
20,74,11,75,-9,1
22,73,12,75,-10,2
22,73,13,75,-9,2
23,73,14,75,-9,2
24,74,15,75,-9,1
26,73,16,75,-10,2
27,74,17,75,-10,1
28,74,18,75,-10,1
28,74,19,75,-9,1
28,74,20,75,-8,1
29,75,21,75,-8,0
30,74,22,75,-8,1
32,74,23,75,-9,1
33,75,24,75,-9,0
34,75,25,75,-9,0
35,75,26,75,-9,0
36,74,27,75,-9,1
37,73,28,75,-9,2
37,73,29,75,-8,2
39,74,30,75,-9,1
39,74,31,75,-8,1
41,75,32,75,-9,0
42,75,33,75,-9,0
43,75,34,75,-9,0
44,74,35,75,-9,1
44,74,36,75,-8,1
45,74,37,75,-8,1
47,73,38,75,-9,2
48,73,39,75,-9,2
49,74,40,75,-9,1
50,74,41,75,-9,1
52,74,42,75,-10,1
53,74,43,75,-10,1
54,74,44,75,-10,1
55,74,45,75,-10,1
56,75,46,75,-10,0
57,76,47,75,-10,-1
59,75,48,75,-11,0
60,75,49,75,-11,0
60,75,50,75,-10,0
61,75,51,75,-10,0
62,74,52,75,-10,1
62,74,53,75,-9,1
64,73,54,75,-10,2
64,73,55,75,-9,2
66,74,56,75,-10,1
67,73,57,75,-10,2
68,73,58,75,-10,2
69,74,59,75,-10,1
69,74,60,75,-9,1
70,73,61,75,-9,2
71,73,62,75,-9,2
73,72,63,75,-10,3
73,72,64,75,-9,3
73,72,65,75,-8,3
74,73,66,75,-8,2
76,73,67,75,-9,2
78,73,68,75,-10,2
79,74,69,75,-10,1
79,74,70,75,-9,1
81,73,71,75,-10,2
82,72,72,75,-10,3
83,73,73,75,-10,2
84,73,74,75,-10,2
84,73,75,75,-9,2
86,73,76,75,-10,2
87,74,77,75,-10,1
88,73,78,75,-10,2
88,73,79,75,-9,2
89,73,80,75,-9,2
89,73,81,75,-8,2
89,73,82,75,-7,2
90,74,83,75,-7,1
90,74,84,75,-6,1
90,74,85,75,-5,1
91,74,86,75,-5,1
92,73,87,75,-5,2
92,73,88,75,-4,2
93,73,89,75,-4,2
95,72,90,75,-5,3
95,72,91,75,-4,3
97,71,92,75,-5,4
97,71,93,75,-4,4
98,71,94,75,-4,4
99,71,95,75,-4,4
99,71,96,75,-3,4
99,71,97,75,-2,4
99,71,98,75,-1,4
99,71,99,75,0,4
9,75,0,76,-9,1
10,75,1,76,-9,1
11,76,2,76,-9,0
12,76,3,76,-9,0
14,75,4,76,-10,1
15,76,5,76,-10,0
16,75,6,76,-10,1
18,74,7,76,-11,2
18,74,8,76,-10,2
18,74,9,76,-9,2
19,75,10,76,-9,1
19,75,11,76,-8,1
21,75,12,76,-9,1
21,75,13,76,-8,1
22,74,14,76,-8,2
23,75,15,76,-8,1
25,74,16,76,-9,2
27,74,17,76,-10,2
28,74,18,76,-10,2
28,74,19,76,-9,2
29,75,20,76,-9,1
29,75,21,76,-8,1
29,75,22,76,-7,1
31,75,23,76,-8,1
32,76,24,76,-8,0
34,76,25,76,-9,0
35,76,26,76,-9,0
36,75,27,76,-9,1
37,74,28,76,-9,2
38,74,29,76,-9,2
40,75,30,76,-10,1
40,75,31,76,-9,1
42,76,32,76,-10,0
42,76,33,76,-9,0
43,75,34,76,-9,1
44,75,35,76,-9,1
44,75,36,76,-8,1
44,75,37,76,-7,1
46,74,38,76,-8,2
48,74,39,76,-9,2
50,75,40,76,-10,1
51,75,41,76,-10,1
53,75,42,76,-11,1
53,75,43,76,-10,1
53,75,44,76,-9,1
55,75,45,76,-10,1
56,75,46,76,-10,1
57,76,47,76,-10,0
58,77,48,76,-10,-1
60,76,49,76,-11,0
60,76,50,76,-10,0
61,75,51,76,-10,1
62,74,52,76,-10,2
62,74,53,76,-9,2
63,74,54,76,-9,2
64,74,55,76,-9,2
65,75,56,76,-9,1
66,74,57,76,-9,2
68,73,58,76,-10,3
69,74,59,76,-10,2
69,74,60,76,-9,2
69,74,61,76,-8,2
71,75,62,76,-9,1
73,74,63,76,-10,2
74,74,64,76,-10,2
74,74,65,76,-9,2
74,74,66,76,-8,2
76,73,67,76,-9,3
77,74,68,76,-9,2
78,75,69,76,-9,1
79,76,70,76,-9,0
80,75,71,76,-9,1
81,74,72,76,-9,2
82,74,73,76,-9,2
84,74,74,76,-10,2
84,74,75,76,-9,2
86,73,76,76,-10,3
87,74,77,76,-10,2
88,73,78,76,-10,3
88,73,79,76,-9,3
90,74,80,76,-10,2
90,74,81,76,-9,2
90,74,82,76,-8,2
90,74,83,76,-7,2
90,74,84,76,-6,2
90,74,85,76,-5,2
91,74,86,76,-5,2
92,73,87,76,-5,3
92,73,88,76,-4,3
93,73,89,76,-4,3
94,73,90,76,-4,3
95,73,91,76,-4,3
96,72,92,76,-4,4
97,71,93,76,-4,5
98,71,94,76,-4,5
99,71,95,76,-4,5
99,71,96,76,-3,5
99,71,97,76,-2,5
99,71,98,76,-1,5
99,71,99,76,0,5
9,77,0,77,-9,0
11,76,1,77,-10,1
11,76,2,77,-9,1
13,77,3,77,-10,0
15,77,4,77,-11,0
15,77,5,77,-10,0
17,76,6,77,-11,1
18,76,7,77,-11,1
18,76,8,77,-10,1
18,76,9,77,-9,1
19,77,10,77,-9,0
20,76,11,77,-9,1
21,76,12,77,-9,1
21,76,13,77,-8,1
22,76,14,77,-8,1
24,76,15,77,-9,1
26,75,16,77,-10,2
28,76,17,77,-11,1
28,76,18,77,-10,1
28,76,19,77,-9,1
29,77,20,77,-9,0
30,76,21,77,-9,1
30,76,22,77,-8,1
31,75,23,77,-8,2
32,76,24,77,-8,1
33,77,25,77,-8,0
35,76,26,77,-9,1
37,77,27,77,-10,0
38,76,28,77,-10,1
38,76,29,77,-9,1
40,77,30,77,-10,0
41,76,31,77,-10,1
42,76,32,77,-10,1
42,76,33,77,-9,1
44,76,34,77,-10,1
45,76,35,77,-10,1
45,76,36,77,-9,1
45,76,37,77,-8,1
46,76,38,77,-8,1
48,76,39,77,-9,1
50,76,40,77,-10,1
51,76,41,77,-10,1
53,76,42,77,-11,1
54,76,43,77,-11,1
54,76,44,77,-10,1
55,77,45,77,-10,0
56,76,46,77,-10,1
58,77,47,77,-11,0
58,77,48,77,-10,0
60,76,49,77,-11,1
60,76,50,77,-10,1
62,76,51,77,-11,1
62,76,52,77,-10,1
63,75,53,77,-10,2
63,75,54,77,-9,2
64,76,55,77,-9,1
65,76,56,77,-9,1
66,75,57,77,-9,2
67,74,58,77,-9,3
68,75,59,77,-9,2
69,75,60,77,-9,2
70,75,61,77,-9,2
71,75,62,77,-9,2
72,75,63,77,-9,2
74,74,64,77,-10,3
74,74,65,77,-9,3
75,75,66,77,-9,2
75,75,67,77,-8,2
77,76,68,77,-9,1
79,77,69,77,-10,0
80,78,70,77,-10,-1
81,77,71,77,-10,0
82,76,72,77,-10,1
82,76,73,77,-9,1
83,76,74,77,-9,1
85,75,75,77,-10,2
86,75,76,77,-10,2
87,75,77,77,-10,2
88,75,78,77,-10,2
89,75,79,77,-10,2
90,74,80,77,-10,3
90,74,81,77,-9,3
90,74,82,77,-8,3
90,74,83,77,-7,3
90,74,84,77,-6,3
90,74,85,77,-5,3
91,74,86,77,-5,3
91,74,87,77,-4,3
91,74,88,77,-3,3
92,74,89,77,-3,3
93,74,90,77,-3,3
94,75,91,77,-3,2
95,74,92,77,-3,3
96,73,93,77,-3,4
97,73,94,77,-3,4
98,72,95,77,-3,5
98,72,96,77,-2,5
99,71,97,77,-2,6
99,71,98,77,-1,6
99,71,99,77,0,6
8,79,0,78,-8,-1
10,78,1,78,-9,0
12,78,2,78,-10,0
12,78,3,78,-9,0
14,78,4,78,-10,0
15,77,5,78,-10,1
16,77,6,78,-10,1
17,77,7,78,-10,1
19,77,8,78,-11,1
19,77,9,78,-10,1
19,77,10,78,-9,1
19,77,11,78,-8,1
21,76,12,78,-9,2
21,76,13,78,-8,2
22,76,14,78,-8,2
24,76,15,78,-9,2
26,77,16,78,-10,1
28,78,17,78,-11,0
28,78,18,78,-10,0
28,78,19,78,-9,0
28,78,20,78,-8,0
29,78,21,78,-8,0
31,77,22,78,-9,1
32,77,23,78,-9,1
33,77,24,78,-9,1
33,77,25,78,-8,1
35,76,26,78,-9,2
37,77,27,78,-10,1
38,77,28,78,-10,1
39,77,29,78,-10,1
40,77,30,78,-10,1
42,77,31,78,-11,1
43,78,32,78,-11,0
43,78,33,78,-10,0
43,78,34,78,-9,0
44,77,35,78,-9,1
45,78,36,78,-9,0
45,78,37,78,-8,0
46,77,38,78,-8,1
48,77,39,78,-9,1
50,76,40,78,-10,2
51,77,41,78,-10,1
53,78,42,78,-11,0
54,78,43,78,-11,0
55,78,44,78,-11,0
55,78,45,78,-10,0
56,77,46,78,-10,1
58,77,47,78,-11,1
59,78,48,78,-11,0
61,77,49,78,-12,1
61,77,50,78,-11,1
63,77,51,78,-12,1
63,77,52,78,-11,1
63,77,53,78,-10,1
64,76,54,78,-10,2
64,76,55,78,-9,2
66,77,56,78,-10,1
67,77,57,78,-10,1
68,76,58,78,-10,2
69,77,59,78,-10,1
70,76,60,78,-10,2
71,76,61,78,-10,2
71,76,62,78,-9,2
72,76,63,78,-9,2
73,76,64,78,-9,2
74,75,65,78,-9,3
75,75,66,78,-9,3
75,75,67,78,-8,3
77,76,68,78,-9,2
79,77,69,78,-10,1
80,78,70,78,-10,0
81,77,71,78,-10,1
82,76,72,78,-10,2
82,76,73,78,-9,2
83,76,74,78,-9,2
85,76,75,78,-10,2
87,77,76,78,-11,1
87,77,77,78,-10,1
88,76,78,78,-10,2
89,75,79,78,-10,3
90,74,80,78,-10,4
90,74,81,78,-9,4
90,74,82,78,-8,4
90,74,83,78,-7,4
90,74,84,78,-6,4
90,74,85,78,-5,4
91,74,86,78,-5,4
91,74,87,78,-4,4
91,74,88,78,-3,4
92,74,89,78,-3,4
93,75,90,78,-3,3
94,76,91,78,-3,2
94,76,92,78,-2,2
95,75,93,78,-2,3
96,74,94,78,-2,4
98,74,95,78,-3,4
99,73,96,78,-3,5
99,73,97,78,-2,5
99,73,98,78,-1,5
99,73,99,78,0,5
9,80,0,79,-9,-1
10,80,1,79,-9,-1
11,79,2,79,-9,0
12,79,3,79,-9,0
14,80,4,79,-10,-1
15,79,5,79,-10,0
16,78,6,79,-10,1
17,77,7,79,-10,2
19,78,8,79,-11,1
19,78,9,79,-10,1
19,78,10,79,-9,1
19,78,11,79,-8,1
20,78,12,79,-8,1
20,78,13,79,-7,1
22,78,14,79,-8,1
24,78,15,79,-9,1
26,79,16,79,-10,0
27,80,17,79,-10,-1
28,79,18,79,-10,0
29,80,19,79,-10,-1
29,80,20,79,-9,-1
29,80,21,79,-8,-1
31,79,22,79,-9,0
32,78,23,79,-9,1
33,79,24,79,-9,0
34,79,25,79,-9,0
35,78,26,79,-9,1
36,79,27,79,-9,0
37,79,28,79,-9,0
38,79,29,79,-9,0
40,79,30,79,-10,0
42,78,31,79,-11,1
44,79,32,79,-12,0
44,79,33,79,-11,0
44,79,34,79,-10,0
45,79,35,79,-10,0
46,79,36,79,-10,0
46,79,37,79,-9,0
47,79,38,79,-9,0
48,78,39,79,-9,1
50,78,40,79,-10,1
52,79,41,79,-11,0
53,80,42,79,-11,-1
53,80,43,79,-10,-1
54,79,44,79,-10,0
55,78,45,79,-10,1
55,78,46,79,-9,1
57,79,47,79,-10,0
59,79,48,79,-11,0
60,78,49,79,-11,1
60,78,50,79,-10,1
62,78,51,79,-11,1
63,77,52,79,-11,2
63,77,53,79,-10,2
63,77,54,79,-9,2
65,77,55,79,-10,2
66,77,56,79,-10,2
67,78,57,79,-10,1
67,78,58,79,-9,1
69,77,59,79,-10,2
70,77,60,79,-10,2
72,77,61,79,-11,2
72,77,62,79,-10,2
73,77,63,79,-10,2
73,77,64,79,-9,2
75,77,65,79,-10,2
75,77,66,79,-9,2
76,77,67,79,-9,2
77,77,68,79,-9,2
79,77,69,79,-10,2
80,78,70,79,-10,1
80,78,71,79,-9,1
81,77,72,79,-9,2
82,77,73,79,-9,2
83,76,74,79,-9,3
85,76,75,79,-10,3
87,77,76,79,-11,2
87,77,77,79,-10,2
88,76,78,79,-10,3
89,75,79,79,-10,4
90,74,80,79,-10,5
90,74,81,79,-9,5
90,74,82,79,-8,5
90,74,83,79,-7,5
90,74,84,79,-6,5
90,74,85,79,-5,5
91,74,86,79,-5,5
91,74,87,79,-4,5
91,74,88,79,-3,5
92,75,89,79,-3,4
93,76,90,79,-3,3
94,77,91,79,-3,2
95,78,92,79,-3,1
96,77,93,79,-3,2
97,76,94,79,-3,3
97,76,95,79,-2,3
98,75,96,79,-2,4
98,75,97,79,-1,4
99,74,98,79,-1,5
99,74,99,79,0,5
9,80,0,80,-9,0
10,80,1,80,-9,0
11,80,2,80,-9,0
12,79,3,80,-9,1
14,80,4,80,-10,0
15,81,5,80,-10,-1
16,80,6,80,-10,0
17,79,7,80,-10,1
18,79,8,80,-10,1
18,79,9,80,-9,1
18,79,10,80,-8,1
19,79,11,80,-8,1
20,80,12,80,-8,0
21,80,13,80,-8,0
22,80,14,80,-8,0
23,80,15,80,-8,0
25,81,16,80,-9,-1
26,82,17,80,-9,-2
27,81,18,80,-9,-1
28,81,19,80,-9,-1
29,81,20,80,-9,-1
29,81,21,80,-8,-1
30,80,22,80,-8,0
31,80,23,80,-8,0
33,79,24,80,-9,1
35,80,25,80,-10,0
35,80,26,80,-9,0
36,79,27,80,-9,1
37,79,28,80,-9,1
38,79,29,80,-9,1
40,80,30,80,-10,0
41,80,31,80,-10,0
43,80,32,80,-11,0
45,80,33,80,-12,0
45,80,34,80,-11,0
46,80,35,80,-11,0
47,80,36,80,-11,0
47,80,37,80,-10,0
48,80,38,80,-10,0
48,80,39,80,-9,0
49,80,40,80,-9,0
51,80,41,80,-10,0
52,81,42,80,-10,-1
53,80,43,80,-10,0
54,80,44,80,-10,0
55,79,45,80,-10,1
55,79,46,80,-9,1
56,80,47,80,-9,0
58,80,48,80,-10,0
60,79,49,80,-11,1
60,79,50,80,-10,1
61,79,51,80,-10,1
62,78,52,80,-10,2
63,79,53,80,-10,1
63,79,54,80,-9,1
65,79,55,80,-10,1
67,78,56,80,-11,2
67,78,57,80,-10,2
68,79,58,80,-10,1
69,79,59,80,-10,1
70,79,60,80,-10,1
71,78,61,80,-10,2
73,79,62,80,-11,1
73,79,63,80,-10,1
73,79,64,80,-9,1
75,78,65,80,-10,2
76,79,66,80,-10,1
77,79,67,80,-10,1
77,79,68,80,-9,1
79,79,69,80,-10,1
81,79,70,80,-11,1
81,79,71,80,-10,1
81,79,72,80,-9,1
82,78,73,80,-9,2
83,78,74,80,-9,2
84,77,75,80,-9,3
86,78,76,80,-10,2
86,78,77,80,-9,2
87,78,78,80,-9,2
88,77,79,80,-9,3
89,76,80,80,-9,4
89,76,81,80,-8,4
89,76,82,80,-7,4
89,76,83,80,-6,4
90,75,84,80,-6,5
90,75,85,80,-5,5
90,75,86,80,-4,5
90,75,87,80,-3,5
90,75,88,80,-2,5
92,75,89,80,-3,5
93,76,90,80,-3,4
94,77,91,80,-3,3
95,78,92,80,-3,2
95,78,93,80,-2,2
96,77,94,80,-2,3
97,76,95,80,-2,4
98,75,96,80,-2,5
98,75,97,80,-1,5
98,75,98,80,0,5
99,74,99,80,0,6
9,80,0,81,-9,1
10,80,1,81,-9,1
11,80,2,81,-9,1
11,80,3,81,-8,1
13,81,4,81,-9,0
14,82,5,81,-9,-1
15,82,6,81,-9,-1
16,81,7,81,-9,0
18,80,8,81,-10,1
19,81,9,81,-10,0
19,81,10,81,-9,0
19,81,11,81,-8,0
20,81,12,81,-8,0
22,82,13,81,-9,-1
22,82,14,81,-8,-1
24,82,15,81,-9,-1
25,83,16,81,-9,-2
26,83,17,81,-9,-2
26,83,18,81,-8,-2
27,82,19,81,-8,-1
28,82,20,81,-8,-1
29,81,21,81,-8,0
30,81,22,81,-8,0
31,81,23,81,-8,0
32,81,24,81,-8,0
34,81,25,81,-9,0
34,81,26,81,-8,0
35,80,27,81,-8,1
37,79,28,81,-9,2
39,80,29,81,-10,1
40,81,30,81,-10,0
41,82,31,81,-10,-1
42,82,32,81,-10,-1
44,82,33,81,-11,-1
45,82,34,81,-11,-1
46,81,35,81,-11,0
47,81,36,81,-11,0
48,81,37,81,-11,0
49,81,38,81,-11,0
49,81,39,81,-10,0
49,81,40,81,-9,0
51,80,41,81,-10,1
52,81,42,81,-10,0
